Video,Quality,Status,TimeStall,Eid,Date,Time,Category
Baur2Ypgd60,"unknown,",-1,0,5m8s2,09/09/2022,15:30:42,unstarted
Baur2Ypgd60,"unknown,",3,0,5m8s2,09/09/2022,15:30:42,buffering
Baur2Ypgd60,"medium,",-1,0,5m8s2,09/09/2022,15:30:42,unstarted
Baur2Ypgd60,"large,",1,0.003000021,5m8s2,09/09/2022,15:30:46,playing
Baur2Ypgd60,"hd2160,",3,15.3135,5m8s2,09/09/2022,15:31:02,buffering
Baur2Ypgd60,"hd2160,",1,15.35549992,5m8s2,09/09/2022,15:31:07,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m8s2,09/09/2022,15:34:16,ended
Baur2Ypgd60,"hd2160,",1,0.004999876,5m8s2,09/09/2022,15:34:22,playing
Baur2Ypgd60,"hd2160,",3,0,5m8s2,09/09/2022,15:34:22,buffering
Baur2Ypgd60,"hd2160,",1,0.15909399,5m8s2,09/09/2022,15:34:31,playing
Baur2Ypgd60,"hd2160,",3,9.289094,5m8s2,09/09/2022,15:34:40,buffering
Baur2Ypgd60,"hd2160,",1,9.339094135,5m8s2,09/09/2022,15:34:41,playing
Baur2Ypgd60,"hd2160,",3,11.899094,5m8s2,09/09/2022,15:34:44,buffering
Baur2Ypgd60,"hd2160,",1,11.94109386,5m8s2,09/09/2022,15:34:46,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m8s2,09/09/2022,15:37:59,ended
VMs0yEVC00A,"unknown,",-1,0,5a9s,09/09/2022,15:52:11,unstarted
VMs0yEVC00A,"unknown,",3,0,5a9s,09/09/2022,15:52:11,buffering
VMs0yEVC00A,"medium,",-1,0,5a9s,09/09/2022,15:52:11,unstarted
VMs0yEVC00A,"unknown,",3,0,4a9s,09/09/2022,15:52:09,buffering
VMs0yEVC00A,"unknown,",-1,0,4a9s,09/09/2022,15:52:09,unstarted
VMs0yEVC00A,"medium,",-1,0,4a9s,09/09/2022,15:52:09,unstarted
VMs0yEVC00A,"large,",1,0.003000021,4a9s,09/09/2022,15:52:12,playing
VMs0yEVC00A,"large,",1,0.003000021,5a9s,09/09/2022,15:52:16,playing
VMs0yEVC00A,"hd2160,",3,12.2975,4a9s,09/09/2022,15:52:25,buffering
VMs0yEVC00A,"hd2160,",1,12.40050002,4a9s,09/09/2022,15:52:30,playing
VMs0yEVC00A,"large,",2,180.6254777,5a9s,09/09/2022,15:52:33,paused
VMs0yEVC00A,"large,",3,2.152866242,5a9s,09/09/2022,15:52:35,buffering
VMs0yEVC00A,"large,",1,2.236866093,5a9s,09/09/2022,15:52:35,playing
VMs0yEVC00A,"hd2160,",3,15.3375,4a9s,09/09/2022,15:52:33,buffering
VMs0yEVC00A,"hd2160,",1,15.38349995,4a9s,09/09/2022,15:52:35,playing
VMs0yEVC00A,"hd2160,",3,16.6775,4a9s,09/09/2022,15:52:36,buffering
VMs0yEVC00A,"hd2160,",1,16.76250009,4a9s,09/09/2022,15:52:39,playing
VMs0yEVC00A,"hd2160,",3,8.692866,5a9s,09/09/2022,15:52:42,buffering
VMs0yEVC00A,"hd2160,",3,18.3465,4a9s,09/09/2022,15:52:40,buffering
VMs0yEVC00A,"hd2160,",1,18.38349986,4a9s,09/09/2022,15:52:43,playing
VMs0yEVC00A,"hd2160,",1,8.715866021,5a9s,09/09/2022,15:52:47,playing
VMs0yEVC00A,"hd2160,",3,22.1975,4a9s,09/09/2022,15:52:47,buffering
VMs0yEVC00A,"hd2160,",1,22.24650011,4a9s,09/09/2022,15:52:48,playing
VMs0yEVC00A,"hd2160,",0,270.421,4a9s,09/09/2022,15:56:56,ended
VMs0yEVC00A,"hd2160,",0,270.421,5a9s,09/09/2022,15:57:08,ended
jAa58N4Jlos,"medium,",-1,0,4a9s2,09/09/2022,16:01:31,unstarted
jAa58N4Jlos,"medium,",3,0,4a9s2,09/09/2022,16:01:31,buffering
jAa58N4Jlos,"medium,",-1,0,4a9s2,09/09/2022,16:01:31,unstarted
jAa58N4Jlos,"unknown,",-1,0,5a9s2,09/09/2022,16:01:34,unstarted
jAa58N4Jlos,"unknown,",3,0,5a9s2,09/09/2022,16:01:34,buffering
jAa58N4Jlos,"medium,",-1,0,5a9s2,09/09/2022,16:01:34,unstarted
jAa58N4Jlos,"large,",1,0.00999999,4a9s2,09/09/2022,16:01:32,playing
jAa58N4Jlos,"large,",1,0.001999855,5a9s2,09/09/2022,16:01:37,playing
jAa58N4Jlos,"hd2160,",3,11.9,5a9s2,09/09/2022,16:01:50,buffering
jAa58N4Jlos,"hd2160,",1,11.92199986,5a9s2,09/09/2022,16:01:52,playing
jAa58N4Jlos,"large,",2,109.1464968,4a9s2,09/09/2022,16:01:54,paused
jAa58N4Jlos,"large,",3,49.54904459,4a9s2,09/09/2022,16:01:54,buffering
jAa58N4Jlos,"large,",1,49.93404519,4a9s2,09/09/2022,16:01:55,playing
jAa58N4Jlos,"large,",2,48.68280255,4a9s2,09/09/2022,16:01:56,paused
jAa58N4Jlos,"large,",3,11.95414013,4a9s2,09/09/2022,16:01:57,buffering
jAa58N4Jlos,"large,",1,12.06514002,4a9s2,09/09/2022,16:01:58,playing
jAa58N4Jlos,"hd2160,",3,19.15414,4a9s2,09/09/2022,16:02:05,buffering
jAa58N4Jlos,"hd2160,",-1,19.15414,4a9s2,09/09/2022,16:02:32,unstarted
jAa58N4Jlos,"unknown,",-1,0,4a9s2,09/09/2022,16:02:52,unstarted
jAa58N4Jlos,"unknown,",3,0,4a9s2,09/09/2022,16:02:52,buffering
jAa58N4Jlos,"medium,",-1,0,4a9s2,09/09/2022,16:02:53,unstarted
jAa58N4Jlos,"large,",1,0.00999999,4a9s2,09/09/2022,16:02:54,playing
jAa58N4Jlos,"hd2160,",3,17.4735,4a9s2,09/09/2022,16:03:12,buffering
jAa58N4Jlos,"hd2160,",1,17.59250002,4a9s2,09/09/2022,16:03:16,playing
jAa58N4Jlos,"hd2160,",0,217.621,5a9s2,09/09/2022,16:05:17,ended
jAa58N4Jlos,"hd2160,",2,214.9795,4a9s2,09/09/2022,16:06:34,paused
jAa58N4Jlos,"unknown,",3,0,4a9s2,09/09/2022,16:08:43,buffering
jAa58N4Jlos,"unknown,",-1,0,4a9s2,09/09/2022,16:08:43,unstarted
jAa58N4Jlos,"medium,",-1,0,4a9s2,09/09/2022,16:08:43,unstarted
9GvTYd5hG_g,"unknown,",-1,0,5mr9s,09/09/2022,16:09:16,unstarted
9GvTYd5hG_g,"unknown,",3,0,5mr9s,09/09/2022,16:09:16,buffering
9GvTYd5hG_g,"medium,",-1,0,5mr9s,09/09/2022,16:09:17,unstarted
9GvTYd5hG_g,"unknown,",-1,0,4mr9s,09/09/2022,16:09:15,unstarted
9GvTYd5hG_g,"unknown,",3,0,4mr9s,09/09/2022,16:09:15,buffering
9GvTYd5hG_g,"medium,",-1,0,4mr9s,09/09/2022,16:09:15,unstarted
9GvTYd5hG_g,"large,",1,0.003000021,4mr9s,09/09/2022,16:09:17,playing
9GvTYd5hG_g,"large,",1,0.00999999,5mr9s,09/09/2022,16:09:20,playing
9GvTYd5hG_g,"hd2160,",3,23.1785,5mr9s,09/09/2022,16:09:44,buffering
9GvTYd5hG_g,"hd2160,",3,36.0335,4mr9s,09/09/2022,16:09:54,buffering
9GvTYd5hG_g,"hd2160,",1,36.14349999,4mr9s,09/09/2022,16:09:58,playing
9GvTYd5hG_g,"hd2160,",1,23.20049986,5mr9s,09/09/2022,16:10:12,playing
9GvTYd5hG_g,"hd2160,",3,59.5565,4mr9s,09/09/2022,16:10:22,buffering
9GvTYd5hG_g,"hd2160,",1,59.98950006,4mr9s,09/09/2022,16:10:22,playing
9GvTYd5hG_g,"hd2160,",3,74.1935,4mr9s,09/09/2022,16:10:37,buffering
9GvTYd5hG_g,"hd2160,",1,74.2444999,4mr9s,09/09/2022,16:10:37,playing
9GvTYd5hG_g,"hd2160,",3,112.8335,4mr9s,09/09/2022,16:11:16,buffering
9GvTYd5hG_g,"hd2160,",1,113.2365,4mr9s,09/09/2022,16:11:16,playing
9GvTYd5hG_g,"hd2160,",3,114.4735,4mr9s,09/09/2022,16:11:17,buffering
9GvTYd5hG_g,"hd2160,",1,114.5634998,4mr9s,09/09/2022,16:11:18,playing
9GvTYd5hG_g,"hd2160,",3,116.7935,4mr9s,09/09/2022,16:11:20,buffering
9GvTYd5hG_g,"hd2160,",1,116.8384999,4mr9s,09/09/2022,16:11:22,playing
9GvTYd5hG_g,"hd2160,",3,119.5415,4mr9s,09/09/2022,16:11:25,buffering
9GvTYd5hG_g,"hd2160,",1,119.5855001,4mr9s,09/09/2022,16:11:27,playing
9GvTYd5hG_g,"hd2160,",3,122.3935,4mr9s,09/09/2022,16:11:30,buffering
9GvTYd5hG_g,"hd2160,",1,122.4365001,4mr9s,09/09/2022,16:11:31,playing
9GvTYd5hG_g,"hd2160,",3,125.7535,4mr9s,09/09/2022,16:11:34,buffering
9GvTYd5hG_g,"hd2160,",1,125.8025001,4mr9s,09/09/2022,16:11:35,playing
9GvTYd5hG_g,"hd2160,",3,127.1255,4mr9s,09/09/2022,16:11:36,buffering
9GvTYd5hG_g,"hd2160,",1,127.1554999,4mr9s,09/09/2022,16:11:38,playing
9GvTYd5hG_g,"hd2160,",3,128.3135,4mr9s,09/09/2022,16:11:39,buffering
9GvTYd5hG_g,"hd2160,",1,128.3694999,4mr9s,09/09/2022,16:11:40,playing
9GvTYd5hG_g,"hd2160,",3,129.8135,4mr9s,09/09/2022,16:11:41,buffering
9GvTYd5hG_g,"hd2160,",1,129.8614999,4mr9s,09/09/2022,16:11:42,playing
9GvTYd5hG_g,"hd2160,",3,144.5735,4mr9s,09/09/2022,16:11:57,buffering
9GvTYd5hG_g,"hd2160,",1,144.6395,4mr9s,09/09/2022,16:11:58,playing
9GvTYd5hG_g,"hd2160,",3,148.2335,4mr9s,09/09/2022,16:12:01,buffering
9GvTYd5hG_g,"hd2160,",1,148.2765,4mr9s,09/09/2022,16:12:04,playing
9GvTYd5hG_g,"hd2160,",3,150.8535,4mr9s,09/09/2022,16:12:06,buffering
9GvTYd5hG_g,"hd2160,",1,150.9065002,4mr9s,09/09/2022,16:12:07,playing
9GvTYd5hG_g,"hd2160,",3,153.5755,4mr9s,09/09/2022,16:12:10,buffering
9GvTYd5hG_g,"hd2160,",1,153.6165,4mr9s,09/09/2022,16:12:11,playing
9GvTYd5hG_g,"hd2160,",3,157.7335,4mr9s,09/09/2022,16:12:15,buffering
9GvTYd5hG_g,"hd2160,",1,157.7805,4mr9s,09/09/2022,16:12:16,playing
9GvTYd5hG_g,"hd2160,",3,159.3855,4mr9s,09/09/2022,16:12:17,buffering
9GvTYd5hG_g,"hd2160,",1,159.4204998,4mr9s,09/09/2022,16:12:18,playing
9GvTYd5hG_g,"hd2160,",0,227.801,4mr9s,09/09/2022,16:13:27,ended
9GvTYd5hG_g,"hd2160,",0,227.801,5mr9s,09/09/2022,16:13:37,ended
Baur2Ypgd60,"unknown,",3,0,5mu9s,09/09/2022,16:14:46,buffering
Baur2Ypgd60,"unknown,",-1,0,5mu9s,09/09/2022,16:14:46,unstarted
Baur2Ypgd60,"medium,",-1,0,5mu9s,09/09/2022,16:14:47,unstarted
Baur2Ypgd60,"large,",1,0.002000093,5mu9s,09/09/2022,16:14:49,playing
Baur2Ypgd60,"unknown,",3,0,4mu9s,09/09/2022,16:15:20,buffering
Baur2Ypgd60,"unknown,",-1,0,4mu9s,09/09/2022,16:15:20,unstarted
Baur2Ypgd60,"medium,",-1,0,4mu9s,09/09/2022,16:15:20,unstarted
Baur2Ypgd60,"large,",1,0.006000042,4mu9s,09/09/2022,16:15:22,playing
Baur2Ypgd60,"hd2160,",3,45.6765,5mu9s,09/09/2022,16:15:35,buffering
Baur2Ypgd60,"hd2160,",1,45.71949978,5mu9s,09/09/2022,16:15:38,playing
Baur2Ypgd60,"hd2160,",3,22.7735,4mu9s,09/09/2022,16:15:46,buffering
Baur2Ypgd60,"hd2160,",1,22.88149995,4mu9s,09/09/2022,16:15:50,playing
Baur2Ypgd60,"hd2160,",3,41.2695,4mu9s,09/09/2022,16:16:08,buffering
Baur2Ypgd60,"hd2160,",1,41.30750001,4mu9s,09/09/2022,16:16:09,playing
Baur2Ypgd60,"hd2160,",3,43.0225,4mu9s,09/09/2022,16:16:11,buffering
Baur2Ypgd60,"hd2160,",1,43.06049995,4mu9s,09/09/2022,16:16:11,playing
Baur2Ypgd60,"hd2160,",3,46.9635,4mu9s,09/09/2022,16:16:15,buffering
Baur2Ypgd60,"hd2160,",1,47.00050011,4mu9s,09/09/2022,16:16:16,playing
Baur2Ypgd60,"hd2160,",3,48.8735,4mu9s,09/09/2022,16:16:18,buffering
Baur2Ypgd60,"hd2160,",1,48.92049995,4mu9s,09/09/2022,16:16:19,playing
Baur2Ypgd60,"hd2160,",3,50.7135,4mu9s,09/09/2022,16:16:21,buffering
Baur2Ypgd60,"hd2160,",1,50.76350006,4mu9s,09/09/2022,16:16:22,playing
Baur2Ypgd60,"hd2160,",3,53.5075,4mu9s,09/09/2022,16:16:25,buffering
Baur2Ypgd60,"hd2160,",1,53.55050003,4mu9s,09/09/2022,16:16:25,playing
Baur2Ypgd60,"hd2160,",3,54.7135,4mu9s,09/09/2022,16:16:26,buffering
Baur2Ypgd60,"hd2160,",1,54.75650002,4mu9s,09/09/2022,16:16:29,playing
Baur2Ypgd60,"hd2160,",3,57.1955,4mu9s,09/09/2022,16:16:31,buffering
Baur2Ypgd60,"hd2160,",1,57.24549986,4mu9s,09/09/2022,16:16:32,playing
Baur2Ypgd60,"hd2160,",3,59.5745,4mu9s,09/09/2022,16:16:34,buffering
Baur2Ypgd60,"hd2160,",1,59.66350002,4mu9s,09/09/2022,16:16:35,playing
Baur2Ypgd60,"hd2160,",3,64.5945,4mu9s,09/09/2022,16:16:40,buffering
Baur2Ypgd60,"hd2160,",1,64.82149997,4mu9s,09/09/2022,16:16:40,playing
Baur2Ypgd60,"hd2160,",3,75.4345,4mu9s,09/09/2022,16:16:51,buffering
Baur2Ypgd60,"hd2160,",1,75.49249987,4mu9s,09/09/2022,16:16:52,playing
Baur2Ypgd60,"hd2160,",3,77.1945,4mu9s,09/09/2022,16:16:54,buffering
Baur2Ypgd60,"hd2160,",1,77.24350014,4mu9s,09/09/2022,16:16:58,playing
Baur2Ypgd60,"hd2160,",3,78.3745,4mu9s,09/09/2022,16:16:59,buffering
Baur2Ypgd60,"hd2160,",1,78.45849995,4mu9s,09/09/2022,16:17:01,playing
Baur2Ypgd60,"hd2160,",3,80.1345,4mu9s,09/09/2022,16:17:03,buffering
Baur2Ypgd60,"hd2160,",1,80.18650006,4mu9s,09/09/2022,16:17:03,playing
Baur2Ypgd60,"hd2160,",3,100.8345,4mu9s,09/09/2022,16:17:24,buffering
Baur2Ypgd60,"hd2160,",1,100.9264998,4mu9s,09/09/2022,16:17:25,playing
Baur2Ypgd60,"hd2160,",3,105.0155,4mu9s,09/09/2022,16:17:29,buffering
Baur2Ypgd60,"hd2160,",1,105.0604999,4mu9s,09/09/2022,16:17:30,playing
Baur2Ypgd60,"hd2160,",3,139.1545,4mu9s,09/09/2022,16:18:04,buffering
Baur2Ypgd60,"hd2160,",1,139.2005,4mu9s,09/09/2022,16:18:04,playing
Baur2Ypgd60,"hd2160,",3,141.3945,4mu9s,09/09/2022,16:18:06,buffering
Baur2Ypgd60,"hd2160,",1,141.4465001,4mu9s,09/09/2022,16:18:10,playing
Baur2Ypgd60,"hd2160,",3,144.4145,4mu9s,09/09/2022,16:18:13,buffering
Baur2Ypgd60,"hd2160,",0,204.941,5mu9s,09/09/2022,16:18:17,ended
Baur2Ypgd60,"hd2160,",1,144.4564999,4mu9s,09/09/2022,16:18:15,playing
Baur2Ypgd60,"hd2160,",3,145.8575,4mu9s,09/09/2022,16:18:17,buffering
Baur2Ypgd60,"hd2160,",1,145.9065001,4mu9s,09/09/2022,16:18:20,playing
Baur2Ypgd60,"hd2160,",3,146.8345,4mu9s,09/09/2022,16:18:21,buffering
Baur2Ypgd60,"hd2160,",1,146.9274999,4mu9s,09/09/2022,16:18:28,playing
Baur2Ypgd60,"hd2160,",3,149.5745,4mu9s,09/09/2022,16:18:31,buffering
Baur2Ypgd60,"hd2160,",1,149.6215,4mu9s,09/09/2022,16:18:34,playing
Baur2Ypgd60,"hd2160,",3,150.9105,4mu9s,09/09/2022,16:18:35,buffering
Baur2Ypgd60,"hd2160,",1,150.9435,4mu9s,09/09/2022,16:18:37,playing
Baur2Ypgd60,"hd2160,",3,152.6625,4mu9s,09/09/2022,16:18:38,buffering
Baur2Ypgd60,"hd2160,",1,152.6975001,4mu9s,09/09/2022,16:18:40,playing
Baur2Ypgd60,"hd2160,",3,156.4105,4mu9s,09/09/2022,16:18:44,buffering
Baur2Ypgd60,"hd2160,",1,156.4375001,4mu9s,09/09/2022,16:18:47,playing
Baur2Ypgd60,"hd2160,",3,158.4945,4mu9s,09/09/2022,16:18:49,buffering
Baur2Ypgd60,"hd2160,",1,158.5855,4mu9s,09/09/2022,16:18:50,playing
Baur2Ypgd60,"hd2160,",3,161.7545,4mu9s,09/09/2022,16:18:54,buffering
Baur2Ypgd60,"hd2160,",1,161.8114999,4mu9s,09/09/2022,16:18:56,playing
Baur2Ypgd60,"hd2160,",3,163.8745,4mu9s,09/09/2022,16:18:58,buffering
Baur2Ypgd60,"hd2160,",1,163.9564999,4mu9s,09/09/2022,16:19:00,playing
Baur2Ypgd60,"hd2160,",3,165.8255,4mu9s,09/09/2022,16:19:02,buffering
Baur2Ypgd60,"hd2160,",1,165.8664999,4mu9s,09/09/2022,16:19:02,playing
Baur2Ypgd60,"hd2160,",3,167.4325,4mu9s,09/09/2022,16:19:04,buffering
Baur2Ypgd60,"hd2160,",1,167.4964999,4mu9s,09/09/2022,16:19:06,playing
Baur2Ypgd60,"hd2160,",3,169.2145,4mu9s,09/09/2022,16:19:08,buffering
Baur2Ypgd60,"hd2160,",1,169.2975,4mu9s,09/09/2022,16:19:11,playing
Baur2Ypgd60,"hd2160,",3,171.5545,4mu9s,09/09/2022,16:19:14,buffering
Baur2Ypgd60,"hd2160,",1,171.5995002,4mu9s,09/09/2022,16:19:14,playing
Baur2Ypgd60,"hd2160,",3,186.4545,4mu9s,09/09/2022,16:19:29,buffering
Baur2Ypgd60,"hd2160,",1,186.5605001,4mu9s,09/09/2022,16:19:30,playing
Baur2Ypgd60,"hd2160,",3,189.0815,4mu9s,09/09/2022,16:19:32,buffering
Baur2Ypgd60,"hd2160,",1,189.1205001,4mu9s,09/09/2022,16:19:34,playing
Baur2Ypgd60,"hd2160,",0,203.9345,4mu9s,09/09/2022,16:19:49,ended
LXb3EKWsInQ,"unknown,",-1,0,5py9s,09/09/2022,16:22:47,unstarted
LXb3EKWsInQ,"unknown,",3,0,5py9s,09/09/2022,16:22:47,buffering
LXb3EKWsInQ,"unknown,",3,0,4py9s,09/09/2022,16:22:45,buffering
LXb3EKWsInQ,"unknown,",-1,0,4py9s,09/09/2022,16:22:45,unstarted
LXb3EKWsInQ,"medium,",-1,0,5py9s,09/09/2022,16:22:47,unstarted
LXb3EKWsInQ,"medium,",-1,0,4py9s,09/09/2022,16:22:45,unstarted
LXb3EKWsInQ,"medium,",3,0,5py9s,09/09/2022,16:22:49,buffering
LXb3EKWsInQ,"medium,",1,0.023000021,5py9s,09/09/2022,16:22:50,playing
LXb3EKWsInQ,"large,",1,0.003999949,4py9s,09/09/2022,16:22:48,playing
LXb3EKWsInQ,"medium,",3,2.76,5py9s,09/09/2022,16:22:52,buffering
LXb3EKWsInQ,"large,",1,2.784000021,5py9s,09/09/2022,16:22:53,playing
LXb3EKWsInQ,"large,",3,4.3945,5py9s,09/09/2022,16:22:55,buffering
LXb3EKWsInQ,"large,",1,4.498499949,5py9s,09/09/2022,16:22:57,playing
LXb3EKWsInQ,"hd2160,",3,9.4945,5py9s,09/09/2022,16:23:03,buffering
LXb3EKWsInQ,"hd2160,",1,9.523500063,5py9s,09/09/2022,16:23:09,playing
LXb3EKWsInQ,"hd2160,",3,20.1735,4py9s,09/09/2022,16:23:09,buffering
LXb3EKWsInQ,"hd2160,",1,20.22550016,4py9s,09/09/2022,16:23:45,playing
LXb3EKWsInQ,"hd2160,",3,23.0955,4py9s,09/09/2022,16:23:48,buffering
LXb3EKWsInQ,"hd2160,",1,23.13949988,4py9s,09/09/2022,16:23:51,playing
LXb3EKWsInQ,"hd2160,",3,25.2675,4py9s,09/09/2022,16:23:53,buffering
LXb3EKWsInQ,"hd2160,",1,25.31049996,4py9s,09/09/2022,16:23:58,playing
LXb3EKWsInQ,"hd2160,",3,26.6735,4py9s,09/09/2022,16:23:59,buffering
LXb3EKWsInQ,"hd2160,",1,26.7214999,4py9s,09/09/2022,16:24:03,playing
LXb3EKWsInQ,"hd2160,",3,28.6735,4py9s,09/09/2022,16:24:05,buffering
LXb3EKWsInQ,"hd2160,",1,28.71550009,4py9s,09/09/2022,16:24:07,playing
LXb3EKWsInQ,"hd2160,",3,31.0535,4py9s,09/09/2022,16:24:09,buffering
LXb3EKWsInQ,"hd2160,",1,31.09550009,4py9s,09/09/2022,16:24:10,playing
LXb3EKWsInQ,"hd2160,",3,33.4535,4py9s,09/09/2022,16:24:13,buffering
LXb3EKWsInQ,"hd2160,",1,33.49550009,4py9s,09/09/2022,16:24:16,playing
LXb3EKWsInQ,"hd2160,",3,35.4335,4py9s,09/09/2022,16:24:18,buffering
LXb3EKWsInQ,"hd2160,",1,35.47750019,4py9s,09/09/2022,16:24:25,playing
LXb3EKWsInQ,"hd2160,",3,37.4135,4py9s,09/09/2022,16:24:27,buffering
LXb3EKWsInQ,"hd2160,",1,37.45849988,4py9s,09/09/2022,16:24:46,playing
LXb3EKWsInQ,"hd2160,",3,39.4335,4py9s,09/09/2022,16:24:48,buffering
LXb3EKWsInQ,"hd2160,",1,39.47650002,4py9s,09/09/2022,16:24:51,playing
LXb3EKWsInQ,"hd2160,",3,39.9945,4py9s,09/09/2022,16:24:52,buffering
LXb3EKWsInQ,"hd2160,",1,40.04050004,4py9s,09/09/2022,16:24:52,playing
LXb3EKWsInQ,"hd2160,",3,41.1145,4py9s,09/09/2022,16:24:53,buffering
LXb3EKWsInQ,"hd2160,",1,41.15950011,4py9s,09/09/2022,16:24:55,playing
LXb3EKWsInQ,"hd2160,",3,43.4345,4py9s,09/09/2022,16:24:57,buffering
LXb3EKWsInQ,"hd2160,",1,43.47649986,4py9s,09/09/2022,16:24:58,playing
LXb3EKWsInQ,"hd2160,",3,46.3745,4py9s,09/09/2022,16:25:01,buffering
LXb3EKWsInQ,"hd2160,",1,46.48250019,4py9s,09/09/2022,16:25:02,playing
LXb3EKWsInQ,"hd2160,",3,48.5745,4py9s,09/09/2022,16:25:04,buffering
LXb3EKWsInQ,"hd2160,",1,48.61950011,4py9s,09/09/2022,16:25:07,playing
LXb3EKWsInQ,"hd2160,",3,54.5345,4py9s,09/09/2022,16:25:13,buffering
LXb3EKWsInQ,"hd2160,",1,54.5824999,4py9s,09/09/2022,16:25:17,playing
LXb3EKWsInQ,"hd2160,",3,58.6485,4py9s,09/09/2022,16:25:21,buffering
LXb3EKWsInQ,"hd2160,",1,58.73849995,4py9s,09/09/2022,16:25:23,playing
LXb3EKWsInQ,"hd2160,",3,60.7945,4py9s,09/09/2022,16:25:25,buffering
LXb3EKWsInQ,"hd2160,",1,60.83849995,4py9s,09/09/2022,16:25:29,playing
LXb3EKWsInQ,"hd2160,",3,76.5745,4py9s,09/09/2022,16:25:45,buffering
LXb3EKWsInQ,"hd2160,",1,76.78149997,4py9s,09/09/2022,16:25:49,playing
LXb3EKWsInQ,"hd2160,",3,88.9295,4py9s,09/09/2022,16:26:01,buffering
LXb3EKWsInQ,"hd2160,",1,88.95949988,4py9s,09/09/2022,16:26:02,playing
LXb3EKWsInQ,"hd2160,",3,90.7945,4py9s,09/09/2022,16:26:04,buffering
LXb3EKWsInQ,"hd2160,",1,90.87050004,4py9s,09/09/2022,16:26:07,playing
LXb3EKWsInQ,"hd2160,",3,99.9945,4py9s,09/09/2022,16:26:16,buffering
LXb3EKWsInQ,"hd2160,",1,100.0645001,4py9s,09/09/2022,16:26:20,playing
LXb3EKWsInQ,"hd2160,",3,105.2145,4py9s,09/09/2022,16:26:25,buffering
LXb3EKWsInQ,"hd2160,",1,105.2584999,4py9s,09/09/2022,16:26:28,playing
LXb3EKWsInQ,"hd2160,",3,106.8945,4py9s,09/09/2022,16:26:30,buffering
LXb3EKWsInQ,"hd2160,",1,106.9425001,4py9s,09/09/2022,16:26:32,playing
LXb3EKWsInQ,"hd2160,",3,108.7145,4py9s,09/09/2022,16:26:34,buffering
LXb3EKWsInQ,"hd2160,",1,108.7615,4py9s,09/09/2022,16:26:37,playing
LXb3EKWsInQ,"hd2160,",3,112.0945,4py9s,09/09/2022,16:26:40,buffering
LXb3EKWsInQ,"hd2160,",1,112.1384999,4py9s,09/09/2022,16:26:42,playing
LXb3EKWsInQ,"hd2160,",3,115.6545,4py9s,09/09/2022,16:26:46,buffering
LXb3EKWsInQ,"hd2160,",1,115.7005,4py9s,09/09/2022,16:26:47,playing
LXb3EKWsInQ,"hd2160,",3,117.2545,4py9s,09/09/2022,16:26:48,buffering
LXb3EKWsInQ,"hd2160,",1,117.2804999,4py9s,09/09/2022,16:26:53,playing
LXb3EKWsInQ,"hd2160,",3,129.9945,4py9s,09/09/2022,16:27:05,buffering
LXb3EKWsInQ,"hd2160,",1,130.0384999,4py9s,09/09/2022,16:27:07,playing
LXb3EKWsInQ,"hd2160,",3,142.0145,4py9s,09/09/2022,16:27:19,buffering
LXb3EKWsInQ,"hd2160,",1,142.0565001,4py9s,09/09/2022,16:27:21,playing
LXb3EKWsInQ,"hd2160,",3,145.3345,4py9s,09/09/2022,16:27:24,buffering
LXb3EKWsInQ,"hd2160,",1,145.3784999,4py9s,09/09/2022,16:27:28,playing
LXb3EKWsInQ,"hd2160,",3,146.7945,4py9s,09/09/2022,16:27:30,buffering
LXb3EKWsInQ,"hd2160,",1,146.8105002,4py9s,09/09/2022,16:27:33,playing
LXb3EKWsInQ,"hd2160,",3,152.4545,4py9s,09/09/2022,16:27:39,buffering
LXb3EKWsInQ,"hd2160,",1,152.5005,4py9s,09/09/2022,16:27:42,playing
LXb3EKWsInQ,"hd2160,",3,155.9945,4py9s,09/09/2022,16:27:46,buffering
LXb3EKWsInQ,"hd2160,",1,156.0415,4py9s,09/09/2022,16:27:48,playing
LXb3EKWsInQ,"hd2160,",3,159.4745,4py9s,09/09/2022,16:27:51,buffering
LXb3EKWsInQ,"hd2160,",1,159.5194999,4py9s,09/09/2022,16:27:52,playing
LXb3EKWsInQ,"hd2160,",3,159.9945,4py9s,09/09/2022,16:27:53,buffering
LXb3EKWsInQ,"hd2160,",1,160.0184999,4py9s,09/09/2022,16:27:56,playing
LXb3EKWsInQ,"hd2160,",3,164.7625,4py9s,09/09/2022,16:28:00,buffering
LXb3EKWsInQ,"hd2160,",1,164.8375,4py9s,09/09/2022,16:28:02,playing
LXb3EKWsInQ,"hd2160,",3,168.0745,4py9s,09/09/2022,16:28:05,buffering
LXb3EKWsInQ,"hd2160,",1,168.1575001,4py9s,09/09/2022,16:28:06,playing
LXb3EKWsInQ,"hd2160,",3,172.2745,4py9s,09/09/2022,16:28:10,buffering
LXb3EKWsInQ,"hd2160,",0,313.801,5py9s,09/09/2022,16:28:13,ended
LXb3EKWsInQ,"hd2160,",1,172.3205,4py9s,09/09/2022,16:28:15,playing
LXb3EKWsInQ,"hd2160,",3,186.2945,4py9s,09/09/2022,16:28:29,buffering
LXb3EKWsInQ,"hd2160,",1,186.3415002,4py9s,09/09/2022,16:28:31,playing
